Year,Region,District,Cycle,3 to 11 months male,3 to 11 months female,12 to 59 months male,12 to 59 months female,ADR Name
2021,Savannah,DISTRICT5609,1,1835,1613,4679,1457,Diarrhea
2021,Savannah,DISTRICT5609,2,4157,1992,3872,1002,Drowsiness
2021,Savannah,DISTRICT5609,3,2033,1813,2429,731,Rash
2021,Savannah,DISTRICT5609,4,6126,701,4406,1163,Itching
2021,Savannah,DISTRICT5609,1,2371,771,2476,846,Drowsiness
2021,Savannah,DISTRICT5609,2,1145,1316,4273,753,Abdominal pain
2021,Savannah,DISTRICT5609,3,2578,972,3875,707,Nausea
2021,Savannah,DISTRICT5609,4,9055,1151,2463,1760,Dizziness
2021,Savannah,DISTRICT5609,1,8470,817,3069,1925,Nausea
2021,Savannah,DISTRICT5609,2,7475,655,1299,1357,Itching
2021,Savannah,DISTRICT5609,3,6198,1228,835,955,Vomiting
2021,Savannah,DISTRICT5609,4,4283,720,2873,1950,Hives
2021,Savannah,DISTRICT5609,1,8628,633,2981,1487,Abdominal pain
2021,Savannah,DISTRICT5609,2,9380,1214,3150,1171,Dizziness
2021,Savannah,DISTRICT5609,3,2287,1213,1903,1747,Irritability
2021,Savannah,DISTRICT5609,4,7038,1090,2069,803,Nausea
2021,Savannah,DISTRICT5730,1,9159,789,912,1463,Drowsiness
2021,Savannah,DISTRICT5730,2,5916,1073,4827,1921,Nausea
2021,Savannah,DISTRICT5730,3,4305,668,989,872,Nausea
2021,Savannah,DISTRICT5730,4,3619,838,1128,1296,Hives
2021,Bono East,DISTRICT391,1,8713,1186,3058,1123,Irritability
2021,Bono East,DISTRICT391,2,3323,832,1812,1464,Rash
2021,Bono East,DISTRICT391,3,3687,1132,821,1421,Rash
2021,Bono East,DISTRICT391,4,2821,794,3587,1577,Irritability
2021,Bono East,DISTRICT391,1,5436,984,2701,900,Irritability
2021,Bono East,DISTRICT391,2,9510,1636,2683,1394,Itching
2021,Bono East,DISTRICT391,3,1570,1936,1570,1725,Nausea
2021,Bono East,DISTRICT391,4,8496,661,3621,1071,Irritability
2021,Bono East,DISTRICT8827,1,2471,999,3753,1295,Drowsiness
2021,Bono East,DISTRICT8827,2,1171,531,2434,1947,Irritability
2021,Bono East,DISTRICT8827,3,3751,1391,4658,691,Drowsiness
2021,Bono East,DISTRICT8827,4,4833,641,3291,812,Irritability
2021,Bono East,DISTRICT8827,1,8715,680,4436,1744,Itching
2021,Bono East,DISTRICT8827,2,9942,650,3140,1230,Irritability
2021,Bono East,DISTRICT8827,3,6036,1992,4130,586,Insomnia
2021,Bono East,DISTRICT8827,4,7748,604,2520,1699,Rash
2021,Bono East,DISTRICT8827,1,2983,1102,2713,1563,Vomiting
2021,Bono East,DISTRICT8827,2,7173,1404,4604,1997,Itching
2021,Bono East,DISTRICT8827,3,5809,824,4413,1177,Dizziness
2021,Bono East,DISTRICT8827,4,3359,1090,2104,1874,Itching
2021,Oti,DISTRICT1613,1,2592,1555,4903,533,Irritability
2021,Oti,DISTRICT1613,2,3542,1778,944,1700,Insomnia
2021,Oti,DISTRICT1613,3,8962,1832,3921,607,Nausea
2021,Oti,DISTRICT1613,4,4267,847,4849,789,Hives
2021,Oti,DISTRICT9677,1,5051,595,3508,896,Nausea
2021,Oti,DISTRICT9677,2,8907,1561,3452,1129,Nausea
2021,Oti,DISTRICT9677,3,3220,1194,1121,1484,Vomiting
2021,Oti,DISTRICT9677,4,8604,1454,1751,959,Rash
2021,Oti,DISTRICT9677,1,8401,1239,1534,714,Rash
2021,Oti,DISTRICT9677,2,7168,1774,4561,1994,Insomnia
2021,Oti,DISTRICT9677,3,2205,1375,2585,1502,Nausea
2021,Oti,DISTRICT9677,4,9891,906,977,1043,Diarrhea
2021,Oti,DISTRICT9677,1,6944,595,1674,1058,Abdominal pain
2021,Oti,DISTRICT9677,2,1535,503,1631,1147,Vomiting
2021,Oti,DISTRICT9677,3,7512,1333,3961,1712,Itching
2021,Oti,DISTRICT9677,4,5054,694,4465,1957,Nausea
2021,Oti,DISTRICT9677,1,2357,1824,3551,797,Abdominal pain
2021,Oti,DISTRICT9677,2,8416,1606,1075,757,Nausea
2021,Oti,DISTRICT9677,3,3147,1017,4438,750,Rash
2021,Oti,DISTRICT9677,4,6159,792,4892,555,Rash
2021,Oti,DISTRICT9677,1,7301,1568,3896,1524,Irritability
2021,Oti,DISTRICT9677,2,9453,504,4141,1216,Irritability
2021,Oti,DISTRICT9677,3,9673,539,2129,930,Diarrhea
2021,Oti,DISTRICT9677,4,4952,528,3642,1106,Nausea
2021,Oti,DISTRICT6676,1,6583,1107,1239,1259,Nausea
2021,Oti,DISTRICT6676,2,7488,1275,3340,1034,Dizziness
2021,Oti,DISTRICT6676,3,1694,611,3613,1046,Abdominal pain
2021,Oti,DISTRICT6676,4,1807,766,4393,1898,Itching
2021,Oti,DISTRICT6676,1,9406,1805,4221,1831,Nausea
2021,Oti,DISTRICT6676,2,8527,1908,1086,1089,Vomiting
2021,Oti,DISTRICT6676,3,4554,1803,4373,1507,Drowsiness
2021,Oti,DISTRICT6676,4,9837,1276,1320,662,Rash
2021,Oti,DISTRICT1069,1,3497,1720,1363,1340,Diarrhea
2021,Oti,DISTRICT1069,2,4442,517,3409,1145,Diarrhea
2021,Oti,DISTRICT1069,3,9278,1110,1263,1255,Nausea
2021,Oti,DISTRICT1069,4,9987,982,4025,1335,Insomnia
2021,Oti,DISTRICT1069,1,2309,657,2078,1115,Hives
2021,Oti,DISTRICT1069,2,9415,533,1706,1943,Itching
2021,Oti,DISTRICT1069,3,5594,870,4568,657,Insomnia
2021,Oti,DISTRICT1069,4,9938,1402,927,1123,Vomiting
2021,Oti,DISTRICT1069,1,6971,1768,3314,941,Rash
2021,Oti,DISTRICT1069,2,2158,1183,1235,1159,Drowsiness
2021,Oti,DISTRICT1069,3,2659,707,1737,1017,Dizziness
2021,Oti,DISTRICT1069,4,2505,1450,4405,1846,Insomnia
2021,Ahafo,DISTRICT1319,1,9327,546,1754,1112,Nausea
2021,Ahafo,DISTRICT1319,2,4655,1817,1411,1260,Abdominal pain
2021,Ahafo,DISTRICT1319,3,9929,1568,1807,801,Itching
2021,Ahafo,DISTRICT1319,4,9993,1150,2384,639,Vomiting
2021,Ahafo,DISTRICT1319,1,5996,870,3811,1368,Drowsiness
2021,Ahafo,DISTRICT1319,2,2987,753,1436,1828,Nausea
2021,Ahafo,DISTRICT1319,3,8092,1558,3303,1885,Irritability
2021,Ahafo,DISTRICT1319,4,9939,1054,2464,1478,Nausea
2021,Ahafo,DISTRICT1319,1,8310,1937,4744,674,Insomnia
2021,Ahafo,DISTRICT1319,2,7999,1202,881,1071,Drowsiness
2021,Ahafo,DISTRICT1319,3,5695,594,4886,1242,Vomiting
2021,Ahafo,DISTRICT1319,4,3960,793,1473,910,Itching
2021,Western North,DISTRICT8773,1,2017,816,1605,578,Irritability
2021,Western North,DISTRICT8773,2,4932,619,3222,963,Rash
2021,Western North,DISTRICT8773,3,6151,669,4099,1286,Vomiting
2021,Western North,DISTRICT8773,4,6975,1327,1874,1961,Dizziness
2021,Western North,DISTRICT8773,1,8367,585,1048,739,Insomnia
2021,Western North,DISTRICT8773,2,4285,1103,4469,1159,Vomiting
2021,Western North,DISTRICT8773,3,8818,1607,2025,1093,Irritability
2021,Western North,DISTRICT8773,4,5073,941,4125,698,Insomnia
2021,Western North,DISTRICT8773,1,2952,1735,1135,1356,Irritability
2021,Western North,DISTRICT8773,2,9139,1396,3641,757,Abdominal pain
2021,Western North,DISTRICT8773,3,9967,630,3290,800,Drowsiness
2021,Western North,DISTRICT8773,4,4046,1461,4072,1871,Drowsiness
2021,Western North,DISTRICT6996,1,2155,1093,1145,1425,Diarrhea
2021,Western North,DISTRICT6996,2,9522,1417,1665,845,Hives
2021,Western North,DISTRICT6996,3,3453,746,2795,803,Irritability
2021,Western North,DISTRICT6996,4,9073,1508,3998,671,Irritability
2021,Western North,DISTRICT6996,1,5269,1894,2727,1927,Hives
2021,Western North,DISTRICT6996,2,2530,1302,1197,1364,Drowsiness
2021,Western North,DISTRICT6996,3,6999,866,1761,1478,Hives
2021,Western North,DISTRICT6996,4,1433,1654,3392,988,Nausea
2021,Western North,DISTRICT6996,1,1858,663,3314,1229,Vomiting
2021,Western North,DISTRICT6996,2,8629,1681,1136,1869,Vomiting
2021,Western North,DISTRICT6996,3,1187,1969,3401,589,Abdominal pain
2021,Western North,DISTRICT6996,4,7973,1744,1708,1155,Drowsiness
2021,Western North,DISTRICT1052,1,1734,877,3616,1002,Abdominal pain
2021,Western North,DISTRICT1052,2,5682,925,1182,740,Rash
2021,Western North,DISTRICT1052,3,6253,1643,3668,1867,Vomiting
2021,Western North,DISTRICT1052,4,6893,586,1606,1743,Diarrhea
2021,Western North,DISTRICT1052,1,6863,992,4877,623,Itching
2021,Western North,DISTRICT1052,2,5799,564,2477,1193,Drowsiness
2021,Western North,DISTRICT1052,3,1153,794,3380,1285,Itching
2021,Western North,DISTRICT1052,4,8477,1420,2412,1602,Itching
2021,Western North,DISTRICT1052,1,5295,1756,4269,894,Vomiting
2021,Western North,DISTRICT1052,2,1159,960,1034,760,Insomnia
2021,Western North,DISTRICT1052,3,1457,1509,1198,540,Rash
2021,Western North,DISTRICT1052,4,2854,668,2611,1849,Vomiting
2021,Western North,DISTRICT4841,1,7880,1261,3036,1120,Nausea
2021,Western North,DISTRICT4841,2,3808,1759,1775,1205,Irritability
2021,Western North,DISTRICT4841,3,5793,1936,1530,1713,Diarrhea
2021,Western North,DISTRICT4841,4,1613,812,4399,1154,Abdominal pain
2021,Western North,DISTRICT4841,1,3425,1946,1529,592,Hives
2021,Western North,DISTRICT4841,2,7606,1167,2444,1565,Insomnia
2021,Western North,DISTRICT4841,3,4636,1903,3728,637,Rash
2021,Western North,DISTRICT4841,4,7077,564,2037,946,Rash
2021,Western North,DISTRICT4841,1,5797,1516,4234,872,Insomnia
2021,Western North,DISTRICT4841,2,4154,1714,3011,1976,Drowsiness
2021,Western North,DISTRICT4841,3,5703,1636,2380,1691,Irritability
2021,Western North,DISTRICT4841,4,5024,652,4047,846,Abdominal pain
2021,Western North,DISTRICT4841,1,7480,634,2369,547,Nausea
2021,Western North,DISTRICT4841,2,3104,1529,4491,777,Drowsiness
2021,Western North,DISTRICT4841,3,7956,592,1001,841,Irritability
2021,Western North,DISTRICT4841,4,2985,1737,3608,1630,Irritability
2021,North East,DISTRICT6025,1,8066,1544,2042,1146,Itching
2021,North East,DISTRICT6025,2,7257,1354,2197,1494,Vomiting
2021,North East,DISTRICT6025,3,5851,1780,1278,604,Abdominal pain
2021,North East,DISTRICT6025,4,1593,1942,3093,555,Itching
2021,North East,DISTRICT6025,1,1358,857,1002,1776,Rash
2021,North East,DISTRICT6025,2,3358,835,4810,1785,Hives
2021,North East,DISTRICT6025,3,8645,1912,2761,1586,Vomiting
2021,North East,DISTRICT6025,4,8150,1474,4560,1248,Drowsiness
2021,North East,DISTRICT8699,1,8743,1237,2967,761,Hives
2021,North East,DISTRICT8699,2,9248,1887,1874,1591,Drowsiness
2021,North East,DISTRICT8699,3,8829,1380,1462,701,Irritability
2021,North East,DISTRICT8699,4,4947,1760,4713,1329,Nausea
2021,North East,DISTRICT8699,1,1137,1674,3700,1273,Hives
2021,North East,DISTRICT8699,2,4530,886,4483,1026,Hives
2021,North East,DISTRICT8699,3,5120,640,4824,1102,Drowsiness
2021,North East,DISTRICT8699,4,3722,884,2185,548,Vomiting
2022,Ashanti,DISTRICT9506,1,8765,672,3354,559,Itching
2022,Ashanti,DISTRICT9506,2,8771,1520,3605,1683,Itching
2022,Ashanti,DISTRICT9506,3,8119,717,4669,1624,Irritability
2022,Ashanti,DISTRICT9506,4,1762,1896,2429,783,Itching
2022,Ashanti,DISTRICT9506,1,5424,1922,1034,795,Itching
2022,Ashanti,DISTRICT9506,2,2005,1728,2766,1256,Dizziness
2022,Ashanti,DISTRICT9506,3,7243,1659,1979,915,Dizziness
2022,Ashanti,DISTRICT9506,4,5883,1071,1741,1214,Hives
2022,Ashanti,DISTRICT9506,1,3314,1014,933,1848,Rash
2022,Ashanti,DISTRICT9506,2,1425,978,3341,1001,Hives
2022,Ashanti,DISTRICT9506,3,8995,1288,1294,830,Rash
2022,Ashanti,DISTRICT9506,4,9699,618,3834,1679,Diarrhea
2022,Ashanti,DISTRICT5308,1,7599,1695,2281,1557,Dizziness
2022,Ashanti,DISTRICT5308,2,6324,1705,4783,620,Vomiting
2022,Ashanti,DISTRICT5308,3,6720,1468,4081,1258,Nausea
2022,Ashanti,DISTRICT5308,4,9676,1826,2711,1716,Nausea
2022,Ashanti,DISTRICT5308,1,9136,535,3702,701,Abdominal pain
2022,Ashanti,DISTRICT5308,2,6076,1737,2445,1354,Itching
2022,Ashanti,DISTRICT5308,3,2003,628,1391,1799,Diarrhea
2022,Ashanti,DISTRICT5308,4,5613,584,4634,1244,Drowsiness
2022,Ashanti,DISTRICT5308,1,1300,1675,1634,1565,Irritability
2022,Ashanti,DISTRICT5308,2,7523,1015,3414,1950,Dizziness
2022,Ashanti,DISTRICT5308,3,2751,1338,3444,1676,Vomiting
2022,Ashanti,DISTRICT5308,4,4935,1832,4278,514,Nausea
2022,Ashanti,DISTRICT5308,1,1766,849,1137,1761,Irritability
2022,Ashanti,DISTRICT5308,2,9635,1612,3578,1950,Nausea
2022,Ashanti,DISTRICT5308,3,7568,1856,2935,1490,Rash
2022,Ashanti,DISTRICT5308,4,6824,1344,2188,779,Itching
2022,Ashanti,DISTRICT5308,1,8554,1168,3411,1563,Drowsiness
2022,Ashanti,DISTRICT5308,2,9671,1421,2651,856,Vomiting
2022,Ashanti,DISTRICT5308,3,5609,1008,3109,1304,Insomnia
2022,Ashanti,DISTRICT5308,4,5323,1686,3278,1440,Rash
2022,Brong Ahafo,DISTRICT8251,1,6842,1713,3474,1759,Rash
2022,Brong Ahafo,DISTRICT8251,2,4147,1829,3053,535,Abdominal pain
2022,Brong Ahafo,DISTRICT8251,3,4258,1164,3054,1214,Abdominal pain
2022,Brong Ahafo,DISTRICT8251,4,5691,1540,4603,1351,Irritability
2022,Brong Ahafo,DISTRICT8251,1,8063,1547,4066,617,Insomnia
2022,Brong Ahafo,DISTRICT8251,2,1495,1452,912,967,Rash
2022,Brong Ahafo,DISTRICT8251,3,7347,545,2633,965,Dizziness
2022,Brong Ahafo,DISTRICT8251,4,1297,614,1332,538,Dizziness
2022,Brong Ahafo,DISTRICT8251,1,8488,614,1331,1181,Nausea
2022,Brong Ahafo,DISTRICT8251,2,3056,824,4457,1480,Abdominal pain
2022,Brong Ahafo,DISTRICT8251,3,9405,1800,2504,1266,Insomnia
2022,Brong Ahafo,DISTRICT8251,4,9612,876,3005,1661,Abdominal pain
2022,Brong Ahafo,DISTRICT8251,1,6319,1491,2819,1543,Rash
2022,Brong Ahafo,DISTRICT8251,2,2466,1521,1470,1610,Itching
2022,Brong Ahafo,DISTRICT8251,3,3892,1224,3054,1954,Abdominal pain
2022,Brong Ahafo,DISTRICT8251,4,6258,634,3208,857,Irritability
2022,Brong Ahafo,DISTRICT8251,1,3241,1865,2113,671,Nausea
2022,Brong Ahafo,DISTRICT8251,2,8043,1314,2952,1869,Dizziness
2022,Brong Ahafo,DISTRICT8251,3,5059,987,2656,1346,Nausea
2022,Brong Ahafo,DISTRICT8251,4,9958,939,929,1478,Insomnia
2022,Brong Ahafo,DISTRICT5778,1,6568,737,1518,554,Nausea
2022,Brong Ahafo,DISTRICT5778,2,4018,1038,1376,593,Rash
2022,Brong Ahafo,DISTRICT5778,3,1556,880,1675,1127,Hives
2022,Brong Ahafo,DISTRICT5778,4,5808,738,1259,890,Itching
2022,Brong Ahafo,DISTRICT5778,1,2087,1633,1763,1014,Insomnia
2022,Brong Ahafo,DISTRICT5778,2,1198,1722,2595,1223,Insomnia
2022,Brong Ahafo,DISTRICT5778,3,4388,1011,2174,1876,Hives
2022,Brong Ahafo,DISTRICT5778,4,2622,1073,4878,1997,Irritability
2022,Brong Ahafo,DISTRICT5778,1,1757,1663,3427,1039,Rash
2022,Brong Ahafo,DISTRICT5778,2,5782,1720,1243,635,Diarrhea
2022,Brong Ahafo,DISTRICT5778,3,2070,1618,1252,1205,Hives
2022,Brong Ahafo,DISTRICT5778,4,3186,1046,2735,1899,Abdominal pain
2022,Brong Ahafo,DISTRICT5778,1,7631,832,1404,1816,Diarrhea
2022,Brong Ahafo,DISTRICT5778,2,8237,1027,3469,874,Irritability
2022,Brong Ahafo,DISTRICT5778,3,5224,528,804,1458,Vomiting
2022,Brong Ahafo,DISTRICT5778,4,7877,1630,2635,581,Vomiting
2022,Brong Ahafo,DISTRICT7371,1,5341,1143,4218,1990,Vomiting
2022,Brong Ahafo,DISTRICT7371,2,6823,1688,3962,1878,Vomiting
2022,Brong Ahafo,DISTRICT7371,3,9184,838,2312,926,Irritability
2022,Brong Ahafo,DISTRICT7371,4,1305,1696,2674,1497,Nausea
2022,Brong Ahafo,DISTRICT7371,1,8415,1064,4437,1208,Vomiting
2022,Brong Ahafo,DISTRICT7371,2,9084,1855,2241,1022,Abdominal pain
2022,Brong Ahafo,DISTRICT7371,3,5777,775,2750,634,Irritability
2022,Brong Ahafo,DISTRICT7371,4,7428,1373,4516,1973,Drowsiness
2022,Brong Ahafo,DISTRICT4094,1,9439,1768,3146,1207,Irritability
2022,Brong Ahafo,DISTRICT4094,2,7870,764,857,1448,Itching
2022,Brong Ahafo,DISTRICT4094,3,1440,1543,4596,1768,Nausea
2022,Brong Ahafo,DISTRICT4094,4,5911,1244,2840,1047,Abdominal pain
2022,Brong Ahafo,DISTRICT4094,1,9726,1284,2166,995,Abdominal pain
2022,Brong Ahafo,DISTRICT4094,2,4679,1214,2928,1454,Abdominal pain
2022,Brong Ahafo,DISTRICT4094,3,6657,1181,3443,1853,Dizziness
2022,Brong Ahafo,DISTRICT4094,4,8000,1557,846,1424,Abdominal pain
2022,Brong Ahafo,DISTRICT4094,1,7613,1936,2702,972,Nausea
2022,Brong Ahafo,DISTRICT4094,2,1441,1532,4535,1995,Vomiting
2022,Brong Ahafo,DISTRICT4094,3,9115,929,1147,1092,Abdominal pain
2022,Brong Ahafo,DISTRICT4094,4,9441,1731,4175,1647,Hives
2022,Brong Ahafo,DISTRICT1541,1,5214,1847,3092,792,Diarrhea
2022,Brong Ahafo,DISTRICT1541,2,7758,1888,2965,1848,Nausea
2022,Brong Ahafo,DISTRICT1541,3,3245,1474,3530,1214,Vomiting
2022,Brong Ahafo,DISTRICT1541,4,9832,730,2147,1138,Nausea
2022,Brong Ahafo,DISTRICT1541,1,5539,971,3664,1333,Insomnia
2022,Brong Ahafo,DISTRICT1541,2,3216,1521,1834,1604,Nausea
2022,Brong Ahafo,DISTRICT1541,3,5462,739,4536,645,Diarrhea
2022,Brong Ahafo,DISTRICT1541,4,7604,1906,3312,1545,Insomnia
2022,Brong Ahafo,DISTRICT1541,1,9862,1764,1980,1717,Insomnia
2022,Brong Ahafo,DISTRICT1541,2,1827,984,3124,1868,Hives
2022,Brong Ahafo,DISTRICT1541,3,4544,876,1514,1771,Hives
2022,Brong Ahafo,DISTRICT1541,4,5157,1650,2547,1298,Insomnia
2022,Brong Ahafo,DISTRICT1541,1,2315,725,4683,1415,Itching
2022,Brong Ahafo,DISTRICT1541,2,5765,719,1240,1370,Itching
2022,Brong Ahafo,DISTRICT1541,3,4141,1925,3901,788,Diarrhea
2022,Brong Ahafo,DISTRICT1541,4,3507,880,4875,1600,Diarrhea
2022,Central,DISTRICT4427,1,8495,916,1638,1829,Irritability
2022,Central,DISTRICT4427,2,6401,1407,4564,1153,Insomnia
2022,Central,DISTRICT4427,3,3100,1758,2676,1444,Itching
2022,Central,DISTRICT4427,4,4303,1612,1924,558,Dizziness
2022,Central,DISTRICT2220,1,6039,1067,3804,1147,Nausea
2022,Central,DISTRICT2220,2,5485,1545,4110,790,Itching
2022,Central,DISTRICT2220,3,7143,1909,3946,738,Drowsiness
2022,Central,DISTRICT2220,4,4652,1262,4079,667,Abdominal pain
2022,Central,DISTRICT9811,1,8824,558,3293,1932,Abdominal pain
2022,Central,DISTRICT9811,2,9575,1421,982,1907,Abdominal pain
2022,Central,DISTRICT9811,3,1679,1043,3748,1413,Diarrhea
2022,Central,DISTRICT9811,4,8381,509,1512,1001,Hives
2022,Central,DISTRICT9811,1,3692,1135,1394,553,Drowsiness
2022,Central,DISTRICT9811,2,5429,1043,3231,865,Vomiting
2022,Central,DISTRICT9811,3,4738,1063,4952,1823,Diarrhea
2022,Central,DISTRICT9811,4,6285,1024,3193,1453,Rash
2022,Central,DISTRICT9811,1,5105,1625,4333,1909,Nausea
2022,Central,DISTRICT9811,2,2553,1769,2846,1102,Abdominal pain
2022,Central,DISTRICT9811,3,2505,1935,2983,807,Vomiting
2022,Central,DISTRICT9811,4,9442,580,1904,727,Itching
2022,Central,DISTRICT2040,1,2343,524,1225,1821,Diarrhea
2022,Central,DISTRICT2040,2,2937,1124,3422,1981,Diarrhea
2022,Central,DISTRICT2040,3,7760,703,4671,662,Irritability
2022,Central,DISTRICT2040,4,2509,846,1426,846,Insomnia
2022,Central,DISTRICT2040,1,7182,1106,3832,1443,Abdominal pain
2022,Central,DISTRICT2040,2,6214,562,3362,1324,Abdominal pain
2022,Central,DISTRICT2040,3,9647,1872,1483,617,Irritability
2022,Central,DISTRICT2040,4,8243,1894,1422,1926,Diarrhea
2022,Central,DISTRICT8234,1,4716,1864,4011,856,Insomnia
2022,Central,DISTRICT8234,2,6873,1212,1399,1418,Abdominal pain
2022,Central,DISTRICT8234,3,3372,1795,1635,1393,Dizziness
2022,Central,DISTRICT8234,4,5960,1415,4677,840,Dizziness
2022,Central,DISTRICT8234,1,1293,662,4126,1519,Rash
2022,Central,DISTRICT8234,2,1713,1200,3917,1762,Nausea
2022,Central,DISTRICT8234,3,7896,1006,3935,1324,Insomnia
2022,Central,DISTRICT8234,4,4853,1204,1777,984,Irritability
2022,Central,DISTRICT8234,1,2514,934,2376,879,Nausea
2022,Central,DISTRICT8234,2,4608,715,3647,1834,Itching
2022,Central,DISTRICT8234,3,5206,951,2439,1595,Rash
2022,Central,DISTRICT8234,4,7375,1543,4822,1942,Nausea
2022,Eastern,DISTRICT3642,1,2311,1682,2667,858,Dizziness
2022,Eastern,DISTRICT3642,2,4272,1753,3937,1196,Irritability
2022,Eastern,DISTRICT3642,3,6517,1192,1701,872,Irritability
2022,Eastern,DISTRICT3642,4,2264,801,3721,1301,Abdominal pain
2022,Eastern,DISTRICT7665,1,8312,731,4643,1280,Insomnia
2022,Eastern,DISTRICT7665,2,8311,527,3860,1335,Hives
2022,Eastern,DISTRICT7665,3,3239,964,4736,1769,Abdominal pain
2022,Eastern,DISTRICT7665,4,7999,1328,4912,925,Nausea
2022,Eastern,DISTRICT7665,1,1405,1747,3157,1408,Rash
2022,Eastern,DISTRICT7665,2,2745,1677,1800,793,Vomiting
2022,Eastern,DISTRICT7665,3,9337,1408,2277,1286,Irritability
2022,Eastern,DISTRICT7665,4,5135,971,1181,713,Hives
2022,Eastern,DISTRICT7665,1,3282,1393,1561,1321,Insomnia
2022,Eastern,DISTRICT7665,2,3434,601,4934,1874,Irritability
2022,Eastern,DISTRICT7665,3,2564,1687,2791,1475,Insomnia
2022,Eastern,DISTRICT7665,4,1572,1586,1998,952,Itching
2022,Eastern,DISTRICT7665,1,2047,1932,1719,1836,Dizziness
2022,Eastern,DISTRICT7665,2,1863,576,2096,1962,Drowsiness
2022,Eastern,DISTRICT7665,3,6865,608,4135,798,Irritability
2022,Eastern,DISTRICT7665,4,4856,1810,3314,1977,Hives
2022,Eastern,DISTRICT8870,1,2290,1152,2938,751,Hives
2022,Eastern,DISTRICT8870,2,9306,1578,4663,515,Hives
2022,Eastern,DISTRICT8870,3,8780,950,4434,610,Drowsiness
2022,Eastern,DISTRICT8870,4,5688,1004,2289,764,Rash
2022,Eastern,DISTRICT8870,1,8953,1832,2649,1887,Rash
2022,Eastern,DISTRICT8870,2,2825,1365,1360,1609,Drowsiness
2022,Eastern,DISTRICT8870,3,4351,663,3245,542,Irritability
2022,Eastern,DISTRICT8870,4,3365,959,4483,1123,Itching
2022,Eastern,DISTRICT8870,1,1224,859,3850,1882,Dizziness
2022,Eastern,DISTRICT8870,2,2797,1343,2516,538,Dizziness
2022,Eastern,DISTRICT8870,3,3472,1532,1011,1744,Irritability
2022,Eastern,DISTRICT8870,4,7662,1717,4340,1599,Drowsiness
2022,Greater Accra,DISTRICT8700,1,7799,1273,4278,884,Dizziness
2022,Greater Accra,DISTRICT8700,2,1301,796,4188,1473,Dizziness
2022,Greater Accra,DISTRICT8700,3,5228,725,3237,1764,Drowsiness
2022,Greater Accra,DISTRICT8700,4,1849,668,3001,1642,Dizziness
2022,Northern,DISTRICT5582,1,3787,1752,3453,1810,Dizziness
2022,Northern,DISTRICT5582,2,4976,902,1439,1497,Vomiting
2022,Northern,DISTRICT5582,3,1745,1190,2283,1818,Itching
2022,Northern,DISTRICT5582,4,2860,1071,2675,936,Dizziness
2022,Northern,DISTRICT5582,1,6773,1413,4542,1204,Irritability
2022,Northern,DISTRICT5582,2,3635,1373,1165,1049,Itching
2022,Northern,DISTRICT5582,3,4970,1566,3572,1192,Vomiting
2022,Northern,DISTRICT5582,4,4650,579,2656,1957,Nausea
2022,Northern,DISTRICT5582,1,8979,1437,1414,1473,Rash
2022,Northern,DISTRICT5582,2,9449,1412,1679,766,Diarrhea
2022,Northern,DISTRICT5582,3,7944,1101,2428,1159,Nausea
2022,Northern,DISTRICT5582,4,5890,1914,1808,1801,Vomiting
2022,Northern,DISTRICT5582,1,4583,1119,2201,1902,Itching
2022,Northern,DISTRICT5582,2,7215,1519,4576,505,Diarrhea
2022,Northern,DISTRICT5582,3,8886,1044,3925,911,Vomiting
2022,Northern,DISTRICT5582,4,1913,1085,3064,1511,Vomiting
2022,Northern,DISTRICT5582,1,6600,1178,3725,1864,Vomiting
2022,Northern,DISTRICT5582,2,9078,1751,4421,509,Drowsiness
2022,Northern,DISTRICT5582,3,4403,1944,1436,1287,Itching
2022,Northern,DISTRICT5582,4,8731,1079,4816,1619,Drowsiness
2022,Northern,DISTRICT1438,1,6622,1867,2189,1616,Drowsiness
2022,Northern,DISTRICT1438,2,8829,976,4166,1996,Irritability
2022,Northern,DISTRICT1438,3,7730,664,3991,756,Vomiting
2022,Northern,DISTRICT1438,4,6047,704,4531,522,Hives
2022,Northern,DISTRICT1438,1,5340,607,3940,1293,Abdominal pain
2022,Northern,DISTRICT1438,2,7219,604,3167,985,Abdominal pain
2022,Northern,DISTRICT1438,3,8455,1769,4787,1120,Nausea
2022,Northern,DISTRICT1438,4,7428,1842,4392,714,Itching
2022,Northern,DISTRICT1438,1,3456,1433,1155,1260,Dizziness
2022,Northern,DISTRICT1438,2,1596,1857,2377,1870,Abdominal pain
2022,Northern,DISTRICT1438,3,6096,1880,4964,1921,Nausea
2022,Northern,DISTRICT1438,4,7280,1711,2887,528,Irritability
2022,Northern,DISTRICT1438,1,1898,842,3118,1012,Insomnia
2022,Northern,DISTRICT1438,2,8490,1968,4088,838,Diarrhea
2022,Northern,DISTRICT1438,3,4260,614,4536,1938,Diarrhea
2022,Northern,DISTRICT1438,4,1460,1841,3024,514,Dizziness
2022,Northern,DISTRICT1438,1,8459,1851,3114,760,Dizziness
2022,Northern,DISTRICT1438,2,2633,1193,3133,742,Irritability
2022,Northern,DISTRICT1438,3,5666,1989,3755,1246,Rash
2022,Northern,DISTRICT1438,4,7660,1317,3433,1400,Irritability
2022,Upper East,DISTRICT3146,1,1918,1090,4478,821,Insomnia
2022,Upper East,DISTRICT3146,2,7269,1269,3595,1104,Insomnia
